Serial,Inlet Temp,Exhaust Temp,CPU1 Temp,CPU2 Temp,CPU Utilization,IO,MEM,Mean RPM,AFan1,AFan2,AFan3,AFan4,AFan5,AFan6,AFan7,BFan1,BFan2,BFan3,BFan4,BFan5,BFan6,BFan7,AFan1,AFan2,AFan3,AFan4,AFan5,AFan6,AFan7,BFan1,BFan2,BFan3,BFan4,BFan5,BFan6,BFan7,Mean PWM
941,23,38,73,74,0.6,0,0,3291.428571,3240,3600,3720,3120,3600,3360,3120,3120,3360,3480,3000,3360,3120,2880,0.11,0.13,0.14,0.11,0.13,0.12,0.1,0.11,0.13,0.14,0.11,0.13,0.12,0.1,0.12
942,23,38,73,74,0.6,0,0,3291.428571,3240,3600,3720,3120,3600,3360,3120,3120,3360,3480,3000,3360,3120,2880,0.11,0.13,0.14,0.11,0.13,0.12,0.1,0.11,0.13,0.14,0.11,0.13,0.12,0.1,0.12
943,23,38,73,74,0.6,0,0,3291.428571,3240,3600,3720,3120,3600,3360,3120,3120,3360,3480,3000,3360,3120,2880,0.11,0.13,0.14,0.11,0.13,0.12,0.1,0.11,0.13,0.14,0.11,0.13,0.12,0.1,0.12
944,23,38,72,74,0.6,0,0,3291.428571,3240,3600,3720,3120,3600,3360,3120,3120,3360,3480,3000,3360,3120,2880,0.11,0.13,0.14,0.11,0.13,0.12,0.1,0.11,0.13,0.14,0.11,0.13,0.12,0.1,0.12
945,23,38,72,74,0.6,0,0,3291.428571,3240,3600,3720,3120,3600,3360,3120,3120,3360,3480,3000,3360,3120,2880,0.11,0.13,0.14,0.11,0.13,0.12,0.1,0.11,0.13,0.14,0.11,0.13,0.12,0.1,0.12
946,23,38,72,74,0.6,0,0,3300,3240,3600,3720,3120,3600,3360,3120,3120,3360,3480,3000,3360,3240,2880,0.11,0.13,0.14,0.11,0.13,0.12,0.1,0.11,0.13,0.14,0.11,0.13,0.12,0.1,0.12
947,23,38,73,74,0.6,0,0,3300,3240,3600,3720,3120,3600,3360,3120,3120,3360,3480,3000,3360,3240,2880,0.11,0.13,0.14,0.11,0.13,0.12,0.1,0.11,0.13,0.14,0.11,0.13,0.12,0.1,0.12
948,23,38,72,73,0.6,0,0,3291.428571,3240,3600,3720,3120,3600,3360,3120,3120,3360,3480,3000,3360,3120,2880,0.11,0.13,0.14,0.11,0.13,0.12,0.1,0.11,0.13,0.14,0.11,0.13,0.12,0.1,0.12
949,23,38,73,72,0.6,0,0,3291.428571,3240,3600,3720,3120,3600,3360,3120,3120,3360,3480,3000,3360,3120,2880,0.11,0.13,0.14,0.11,0.13,0.12,0.1,0.11,0.13,0.14,0.11,0.13,0.12,0.1,0.12
950,23,38,73,73,0.6,0,0,3300,3240,3600,3720,3120,3600,3360,3120,3120,3360,3480,3000,3360,3240,2880,0.11,0.13,0.14,0.11,0.13,0.12,0.1,0.11,0.13,0.14,0.11,0.13,0.12,0.1,0.12
951,23,38,73,73,0.6,0,0,3300,3240,3600,3720,3120,3600,3360,3120,3120,3360,3480,3000,3360,3240,2880,0.11,0.13,0.14,0.11,0.13,0.12,0.1,0.11,0.13,0.14,0.11,0.13,0.12,0.1,0.12
952,23,38,73,74,0.6,0,0,3291.428571,3240,3600,3720,3120,3600,3360,3120,3120,3360,3480,3000,3360,3120,2880,0.11,0.13,0.14,0.11,0.13,0.12,0.1,0.11,0.13,0.14,0.11,0.13,0.12,0.1,0.12
953,23,38,73,74,0.6,0,0,3291.428571,3240,3600,3720,3120,3600,3360,3120,3120,3360,3480,3000,3360,3120,2880,0.11,0.13,0.14,0.11,0.13,0.12,0.1,0.11,0.13,0.14,0.11,0.13,0.12,0.1,0.12
954,23,38,73,75,0.6,0,0,3291.428571,3240,3600,3720,3120,3600,3360,3120,3120,3360,3480,3000,3360,3120,2880,0.11,0.13,0.14,0.11,0.13,0.12,0.1,0.11,0.13,0.14,0.11,0.13,0.12,0.1,0.12
956,23,38,72,74,0.6,0,0,3291.428571,3240,3600,3720,3120,3600,3360,3120,3120,3360,3480,3000,3360,3120,2880,0.11,0.13,0.14,0.11,0.13,0.12,0.1,0.11,0.13,0.14,0.11,0.13,0.12,0.1,0.12
957,23,38,72,75,0.6,0,0,3291.428571,3240,3600,3720,3120,3600,3360,3120,3120,3360,3480,3000,3360,3120,2880,0.11,0.13,0.14,0.11,0.13,0.12,0.1,0.11,0.13,0.14,0.11,0.13,0.12,0.1,0.12
958,23,38,72,75,0.6,0,0,3222.857143,3000,3360,3600,3120,3600,3360,3120,2880,3240,3360,3000,3360,3240,2880,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.115714286
959,23,38,72,75,0.6,0,0,3222.857143,3000,3360,3600,3120,3600,3360,3120,2880,3240,3360,3000,3360,3240,2880,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.115714286
960,23,38,73,74,0.6,0,0,3214.285714,3000,3360,3600,3120,3600,3360,3120,2880,3240,3360,3000,3360,3120,2880,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.115714286
961,23,38,73,74,0.6,0,0,3214.285714,3000,3360,3600,3120,3600,3360,3120,2880,3240,3360,3000,3360,3120,2880,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.115714286
962,23,38,73,74,0.6,0,0,3222.857143,3000,3360,3600,3120,3600,3360,3120,2880,3240,3360,3000,3360,3240,2880,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.115714286
963,23,38,74,73,0.6,0,0,3222.857143,3000,3360,3600,3120,3600,3360,3120,2880,3240,3360,3000,3360,3240,2880,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.115714286
964,23,38,74,73,0.6,0,0,3214.285714,3000,3360,3600,3120,3600,3360,3120,2880,3240,3360,3000,3360,3120,2880,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.115714286
965,23,38,74,72,0.6,0,0,3214.285714,3000,3360,3600,3120,3600,3360,3120,2880,3240,3360,3000,3360,3120,2880,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.115714286
966,23,38,73,73,0.57,0,0,3214.285714,3000,3360,3600,3120,3600,3360,3120,2880,3240,3360,3000,3360,3120,2880,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.115714286
967,23,38,73,73,0.57,0,0,3214.285714,3000,3360,3600,3120,3600,3360,3120,2880,3240,3360,3000,3360,3120,2880,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.115714286
968,23,38,73,72,0.57,0,0,3214.285714,3000,3360,3600,3120,3600,3360,3120,2880,3240,3360,3000,3360,3120,2880,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.115714286
969,23,38,73,72,0.53,0,0,3214.285714,3000,3360,3600,3120,3600,3360,3120,2880,3240,3360,3000,3360,3120,2880,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.115714286
970,23,38,72,73,0.53,0,0,3222.857143,3000,3360,3600,3120,3600,3360,3120,2880,3240,3360,3000,3360,3240,2880,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.115714286
971,23,38,73,72,0.53,0,0,3222.857143,3000,3360,3600,3120,3600,3360,3120,2880,3240,3360,3000,3360,3240,2880,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.115714286
972,23,38,73,72,0.53,0,0,3214.285714,3000,3360,3600,3120,3600,3360,3120,2880,3240,3360,3000,3360,3120,2880,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.115714286
973,23,38,72,72,0.52,0,0,3214.285714,3000,3360,3600,3120,3600,3360,3120,2880,3240,3360,3000,3360,3120,2880,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.115714286
974,23,38,72,72,0.52,0,0,3222.857143,3000,3360,3600,3120,3600,3360,3120,2880,3240,3360,3000,3360,3240,2880,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.115714286
975,23,38,72,72,0.52,0,0,3222.857143,3000,3360,3600,3120,3600,3360,3120,2880,3240,3360,3000,3360,3240,2880,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.115714286
976,23,38,74,72,0.53,0,0,3214.285714,3000,3360,3600,3120,3600,3360,3120,2880,3240,3360,3000,3360,3120,2880,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.115714286
977,23,38,74,72,0.53,0,0,3214.285714,3000,3360,3600,3120,3600,3360,3120,2880,3240,3360,3000,3360,3120,2880,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.115714286
978,23,38,73,72,0.53,0,0,3214.285714,3000,3360,3600,3120,3600,3360,3120,2880,3240,3360,3000,3360,3120,2880,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.115714286
979,23,38,74,72,0.53,0,0,3214.285714,3000,3360,3600,3120,3600,3360,3120,2880,3240,3360,3000,3360,3120,2880,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.115714286
980,23,38,74,73,0.59,0,0,3222.857143,3000,3360,3600,3120,3600,3360,3120,2880,3240,3360,3000,3360,3240,2880,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.115714286
981,23,38,74,72,0.59,0,0,3222.857143,3000,3360,3600,3120,3600,3360,3120,2880,3240,3360,3000,3360,3240,2880,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.115714286
982,23,38,75,72,0.59,0,0,3214.285714,3000,3360,3600,3120,3600,3360,3120,2880,3240,3360,3000,3360,3120,2880,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.115714286
983,23,38,75,72,0.59,0,0,3214.285714,3000,3360,3600,3120,3600,3360,3120,2880,3240,3360,3000,3360,3120,2880,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.115714286
984,23,38,75,72,0.6,0,0,3222.857143,3000,3360,3600,3120,3600,3360,3120,2880,3240,3360,3000,3360,3240,2880,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.115714286
985,23,38,75,72,0.6,0,0,3222.857143,3000,3360,3600,3120,3600,3360,3120,2880,3240,3360,3000,3360,3240,2880,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.115714286
986,23,38,75,72,0.6,0,0,3154.285714,3000,3360,3600,3120,3360,3240,2880,2880,3240,3360,3000,3240,3120,2760,0.1,0.12,0.13,0.11,0.12,0.11,0.09,0.1,0.12,0.13,0.11,0.12,0.11,0.09,0.111428571
988,23,38,75,73,0.6,0,0,3154.285714,3000,3360,3600,3120,3360,3240,2880,2880,3240,3360,3000,3240,3120,2760,0.1,0.12,0.13,0.11,0.12,0.11,0.09,0.1,0.12,0.13,0.11,0.12,0.11,0.09,0.111428571
989,23,38,74,73,0.6,0,0,3154.285714,3000,3360,3600,3120,3360,3240,2880,2880,3240,3360,3000,3240,3120,2760,0.1,0.12,0.13,0.11,0.12,0.11,0.09,0.1,0.12,0.13,0.11,0.12,0.11,0.09,0.111428571
990,23,38,74,74,0.6,0,0,3154.285714,3000,3360,3600,3120,3360,3240,2880,2880,3240,3360,3000,3240,3120,2760,0.1,0.12,0.13,0.11,0.12,0.11,0.09,0.1,0.12,0.13,0.11,0.12,0.11,0.09,0.111428571
991,23,38,75,74,0.6,0,0,3154.285714,3000,3360,3600,3120,3360,3240,2880,2880,3240,3360,3000,3240,3120,2760,0.1,0.12,0.13,0.11,0.12,0.11,0.09,0.1,0.12,0.13,0.11,0.12,0.11,0.09,0.111428571
992,23,38,75,74,0.6,0,0,3154.285714,3000,3360,3600,3120,3360,3240,2880,2880,3240,3360,3000,3240,3120,2760,0.1,0.12,0.13,0.11,0.12,0.11,0.09,0.1,0.12,0.13,0.11,0.12,0.11,0.09,0.111428571
993,23,38,74,73,0.6,0,0,3154.285714,3000,3360,3600,3120,3360,3240,2880,2880,3240,3360,3000,3240,3120,2760,0.1,0.12,0.13,0.11,0.12,0.11,0.09,0.1,0.12,0.13,0.11,0.12,0.11,0.09,0.111428571
994,23,38,74,74,0.6,0,0,3154.285714,3000,3360,3600,3120,3360,3240,2880,2880,3240,3360,3000,3240,3120,2760,0.1,0.12,0.13,0.11,0.12,0.11,0.09,0.1,0.12,0.13,0.11,0.12,0.11,0.09,0.111428571
995,23,38,74,74,0.59,0,0,3154.285714,3000,3360,3600,3120,3360,3240,2880,2880,3240,3360,3000,3240,3120,2760,0.1,0.12,0.13,0.11,0.12,0.11,0.09,0.1,0.12,0.13,0.11,0.12,0.11,0.09,0.111428571
996,23,38,73,73,0.59,0,0,3154.285714,3000,3360,3600,3120,3360,3240,2880,2880,3240,3360,3000,3240,3120,2760,0.1,0.12,0.13,0.11,0.12,0.11,0.09,0.1,0.12,0.13,0.11,0.12,0.11,0.09,0.111428571
997,23,38,73,74,0.59,0,0,3154.285714,3000,3360,3600,3120,3360,3240,2880,2880,3240,3360,3000,3240,3120,2760,0.1,0.12,0.13,0.11,0.12,0.11,0.09,0.1,0.12,0.13,0.11,0.12,0.11,0.09,0.111428571
998,23,38,73,74,0.53,0,0,3154.285714,3000,3360,3600,3120,3360,3240,2880,2880,3240,3360,3000,3240,3120,2760,0.1,0.12,0.13,0.11,0.12,0.11,0.09,0.1,0.12,0.13,0.11,0.12,0.11,0.09,0.111428571
999,23,38,73,74,0.53,0,0,3154.285714,3000,3360,3600,3120,3360,3240,2880,2880,3240,3360,3000,3240,3120,2760,0.1,0.12,0.13,0.11,0.12,0.11,0.09,0.1,0.12,0.13,0.11,0.12,0.11,0.09,0.111428571
1000,23,38,73,72,0.53,0,0,3154.285714,3000,3360,3600,3120,3360,3240,2880,2880,3240,3360,3000,3240,3120,2760,0.1,0.12,0.13,0.11,0.12,0.11,0.09,0.1,0.12,0.13,0.11,0.12,0.11,0.09,0.111428571
1001,23,38,73,72,0.53,0,0,3154.285714,3000,3360,3600,3120,3360,3240,2880,2880,3240,3360,3000,3240,3120,2760,0.1,0.12,0.13,0.11,0.12,0.11,0.09,0.1,0.12,0.13,0.11,0.12,0.11,0.09,0.111428571
1002,23,38,73,71,0.53,0,0,3102.857143,3000,3360,3600,3120,3240,3120,2760,2880,3240,3360,3000,3120,2880,2760,0.1,0.12,0.13,0.11,0.11,0.1,0.08,0.1,0.12,0.13,0.11,0.11,0.1,0.08,0.107142857
1003,23,38,74,71,0.53,0,0,3102.857143,3000,3360,3600,3120,3240,3120,2760,2880,3240,3360,3000,3120,2880,2760,0.1,0.12,0.13,0.11,0.1,0.09,0.07,0.1,0.12,0.13,0.11,0.1,0.09,0.07,0.102857143
1004,23,38,74,71,0.53,0,0,2982.857143,3000,3360,3600,3120,3000,2880,2520,2880,3240,3360,3000,2760,2640,2400,0.1,0.12,0.13,0.11,0.09,0.08,0.06,0.1,0.12,0.13,0.11,0.09,0.08,0.06,0.098571429
1005,23,38,74,72,0.53,0,0,2982.857143,3000,3360,3600,3120,3000,2880,2520,2880,3240,3360,3000,2760,2640,2400,0.1,0.12,0.13,0.11,0.08,0.07,0.05,0.1,0.12,0.13,0.11,0.08,0.07,0.05,0.094285714
1006,23,38,73,74,0.52,0,0,2888.571429,3000,3360,3600,3120,2760,2640,2280,2880,3240,3360,3000,2640,2400,2160,0.1,0.12,0.13,0.11,0.08,0.07,0.05,0.1,0.12,0.13,0.11,0.08,0.07,0.05,0.094285714
1007,23,38,73,74,0.52,0,0,2888.571429,3000,3360,3600,3120,2760,2640,2280,2880,3240,3360,3000,2640,2400,2160,0.1,0.12,0.13,0.11,0.08,0.07,0.05,0.1,0.12,0.13,0.11,0.08,0.07,0.05,0.094285714
1008,23,38,73,75,0.52,0,0,2888.571429,3000,3360,3600,3120,2760,2640,2280,2880,3240,3360,3000,2640,2400,2160,0.1,0.12,0.13,0.11,0.08,0.07,0.05,0.1,0.12,0.13,0.11,0.08,0.07,0.05,0.094285714
1009,23,38,73,75,0.53,0,0,2888.571429,3000,3360,3600,3120,2760,2640,2280,2880,3240,3360,3000,2640,2400,2160,0.1,0.12,0.13,0.11,0.08,0.07,0.05,0.1,0.12,0.13,0.11,0.08,0.07,0.05,0.094285714
1010,23,38,73,76,0.53,0,0,2888.571429,3000,3360,3600,3120,2760,2640,2280,2880,3240,3360,3000,2640,2400,2160,0.1,0.12,0.13,0.11,0.08,0.07,0.05,0.1,0.12,0.13,0.11,0.08,0.07,0.05,0.094285714
1011,23,38,73,77,0.53,0,0,2888.571429,3000,3360,3600,3120,2760,2640,2280,2880,3240,3360,3000,2640,2400,2160,0.1,0.12,0.13,0.11,0.08,0.07,0.05,0.1,0.12,0.13,0.11,0.08,0.07,0.05,0.094285714
1012,23,38,71,79,0.53,0,0,2948.571429,3000,3360,3600,3120,2880,2760,2520,2880,3120,3240,2880,2880,2640,2400,0.09,0.11,0.12,0.1,0.1,0.09,0.07,0.09,0.11,0.12,0.1,0.1,0.09,0.07,0.097142857
1013,23,38,71,79,0.53,0,0,2948.571429,3000,3360,3600,3120,2880,2760,2520,2880,3120,3240,2880,2880,2640,2400,0.09,0.11,0.12,0.1,0.11,0.1,0.08,0.09,0.11,0.12,0.1,0.11,0.1,0.08,0.101428571
1015,23,38,66,70,0.53,0,0,2734.285714,1920,2280,2640,3120,3600,3360,3000,1920,2160,2400,2880,3240,3000,2760,0.01,0.03,0.06,0.09,0.11,0.1,0.08,0.01,0.03,0.06,0.09,0.11,0.1,0.08,0.068571429
1016,23,38,64,67,0.53,0,0,2734.285714,1920,2280,2640,3120,3600,3360,3000,1920,2160,2400,2880,3240,3000,2760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1017,23,38,63,65,0.32,0,0,1560,1560,1560,1560,1560,1560,1680,1560,1560,1560,1560,1440,1560,1560,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1019,23,38,62,62,0.32,0,0,1551.428571,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,1440,1560,1560,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1020,23,38,61,62,0,0,0,1551.428571,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,1440,1560,1560,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1021,23,38,61,60,0,0,0,1560,1560,1560,1560,1560,1560,1680,1560,1560,1560,1560,1440,1560,1560,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,23,38,60,60,0,0,0,1560,1560,1560,1560,1560,1560,1680,1560,1560,1560,1560,1440,1560,1560,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1023,23,38,59,59,0,0,0,1551.428571,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,1440,1560,1560,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1024,23,38,59,58,0,0,0,1551.428571,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,1440,1560,1560,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1025,23,38,59,57,0,0,0,1560,1560,1560,1560,1560,1560,1680,1560,1560,1560,1560,1440,1560,1560,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1026,23,38,58,57,0,0,0,1560,1560,1560,1560,1560,1560,1680,1560,1560,1560,1560,1440,1560,1560,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027,23,38,58,56,0,0,0,1551.428571,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,1440,1560,1560,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028,23,38,58,56,0,0,0,1551.428571,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,1440,1560,1560,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029,23,38,57,55,0,0,0,1551.428571,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,1440,1560,1560,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030,23,39,57,55,0,0,0,1551.428571,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,1440,1560,1560,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031,23,39,57,55,0,0,0,1551.428571,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,1440,1560,1560,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033,24,39,56,54,0,0,0,1551.428571,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,1440,1560,1560,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034,24,39,56,54,0,0,0,1551.428571,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,1440,1560,1560,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035,24,39,56,53,0,0,0,1551.428571,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,1440,1560,1560,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1036,24,39,56,53,0,0,0,1551.428571,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,1440,1560,1560,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037,24,39,56,53,0,0,0,1551.428571,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,1440,1560,1560,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1038,24,39,55,53,0,0,0,1551.428571,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,1440,1560,1560,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1039,24,39,55,52,0,0,0,1551.428571,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,1440,1560,1560,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,24,39,56,53,0,0,0,1551.428571,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,1440,1560,1560,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,24,39,55,52,0,0,0,1551.428571,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,1440,1560,1560,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1042,24,39,55,52,0,0,0,1551.428571,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,1440,1560,1560,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1043,24,39,55,52,0,0,0,1551.428571,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,1440,1560,1560,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1044,24,39,54,52,0,0,0,1551.428571,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,1440,1560,1560,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1045,24,39,55,51,0,0,0,1551.428571,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,1440,1560,1560,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1046,24,39,55,51,0,0,0,1551.428571,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,1440,1560,1560,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,24,39,55,52,0,0,0,1551.428571,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,1440,1560,1560,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1048,24,39,55,52,0,0,0,1551.428571,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,1440,1560,1560,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1049,24,39,55,52,0,0,0,1551.428571,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,1440,1560,1560,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,24,39,54,51,0,0,0,1551.428571,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,1440,1560,1560,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1051,24,39,54,52,0,0,0,1551.428571,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,1440,1560,1560,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,24,39,54,51,0,0,0,1551.428571,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,1440,1560,1560,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1053,24,39,54,51,0,0,0,1551.428571,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,1440,1560,1560,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1054,24,39,55,51,0,0,0,1551.428571,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,1440,1560,1560,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1055,24,39,54,51,0,0,0,1551.428571,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,1440,1560,1560,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1056,24,39,54,50,0,0,0,1551.428571,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,1440,1560,1560,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1057,24,39,54,51,0,0,0,1551.428571,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,1440,1560,1560,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1058,24,38,54,50,0,0,0,1551.428571,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,1440,1560,1560,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1059,24,38,54,51,0,0,0,1551.428571,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,1440,1560,1560,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1060,24,38,54,51,0,0,0,1551.428571,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,1440,1560,1560,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1061,24,38,54,50,0,0,0,1551.428571,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,1440,1560,1560,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1062,24,38,54,50,0,0,0,1551.428571,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,1440,1560,1560,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1063,24,38,54,50,0,0,0,1551.428571,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,1440,1560,1560,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064,24,38,54,50,0,0,0,1551.428571,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,1440,1560,1560,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1065,24,38,54,50,0,0,0,1551.428571,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,1440,1560,1560,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
